restaurant_id,restaurant_name,cuisine_type,city,locality,average_cost_for_two,rating,votes,delivery_time_min,discount_percent,menu_items_count,monthly_orders,review_count,distance_km,establishment_year,order_type
140355,South Indian Hut,Mexican,Surat,Connaught Place,1960,3.2,42771,19,15,50,7449,33145,4.68,2019,Takeaway
140356,Dosa Delight,South Indian,Delhi,Indiranagar,499,4.9,31932,39,0,178,10893,18320,0.37,2017,Takeaway
140357,Chettinad Kitchen,Cafe,Ahmedabad,Andheri,711,3.2,49832,57,40,31,3682,26451,10.61,1998,Delivery
140358,Punjab Grill,Fast Food,Surat,Indiranagar,1859,4.8,32407,80,30,133,10245,30260,3.76,2020,Delivery
140359,Royal Feast,Biryani,Chennai,Connaught Place,2048,3.3,39815,29,40,172,10423,21109,7.71,1993,Takeaway
140360,The Biryani House,Mexican,Bhopal,Civil Lines,1289,3.1,47248,88,30,174,384,327,19.82,1997,Takeaway
140361,The Thali Place,Italian,Pune,Navrangpura,2254,4.1,27030,46,10,95,7720,2435,23.12,2007,Dine-In
140362,South Indian Hut,Mughlai,Ahmedabad,Hazratganj,1125,2.2,41191,33,50,132,2292,3835,6.24,2004,Takeaway
140363,The Biryani House,Desserts,Delhi,Gachibowli,1843,3.5,15468,63,15,72,8737,6944,23.91,1994,Delivery
140364,Goan Getaway,Mediterranean,Delhi,Koramangala,2176,3.6,22337,64,0,54,8247,8579,10.51,2000,Delivery
140365,Naan Stop,Street Food,Delhi,Indiranagar,1229,3.7,28498,16,20,11,8324,17012,20.51,1996,Takeaway
140366,Chai & Chaat,South Indian,Jaipur,Navrangpura,456,2.2,26245,35,30,117,5899,11245,0.59,2001,Dine-In
140367,Masala Zone,Street Food,Ahmedabad,Malad,1490,3.0,2052,71,10,142,3593,680,24.64,2000,Delivery
140368,Dosa Delight,Continental,Delhi,Hazratganj,1937,3.9,17064,83,0,142,12535,11493,21.01,2007,Dine-In
140369,Kebab Corner,Thai,Indore,Adyar,1271,3.3,45632,59,10,196,4439,11701,17.39,2018,Dine-In
140370,Tamil Tadka,Fast Food,Bhopal,Bandra,1398,2.8,20701,75,30,175,14890,6707,23.21,1995,Dine-In
140371,Curry Leaf,Street Food,Kanpur,Hazratganj,1244,2.1,37656,65,0,174,2671,28217,21.5,1994,Delivery
140372,Pav Bhaji Hub,Mughlai,Mumbai,Hazratganj,1009,4.9,28312,48,25,122,14156,26091,17.64,2014,Dine-In
140373,The Food Court,Desserts,Indore,Vastrapur,1127,4.9,9765,70,0,22,11768,1880,10.35,2001,Dine-In
140374,Spice Garden,Mediterranean,Kolkata,Civil Lines,1434,3.5,1690,28,50,65,8674,878,17.1,1999,Takeaway
140375,Royal Feast,Seafood,Kolkata,Koramangala,448,3.0,44346,36,0,193,2325,43479,24.47,2011,Delivery
140376,Tamil Tadka,Italian,Mumbai,Gachibowli,2100,4.3,7479,79,20,100,1437,2980,24.69,2003,Delivery
140377,Spice Garden,Street Food,Surat,Vastrapur,1602,3.3,6477,69,20,168,1386,4222,2.85,2009,Takeaway
140378,Royal Feast,Seafood,Indore,Bandra,860,2.2,40189,19,10,24,12099,9306,24.73,1992,Takeaway
140379,The Food Court,Mexican,Hyderabad,Powai,1585,4.9,13321,47,0,92,3860,4739,10.6,2016,Dine-In
140380,Punjab Grill,Cafe,Indore,Navrangpura,1883,2.9,15127,57,40,110,2223,10997,14.93,2005,Dine-In
140381,Royal Feast,Thai,Surat,Hazratganj,1220,2.0,18235,68,15,193,7557,18022,16.72,2006,Takeaway
140382,Street Spice,Desserts,Chennai,HSR Layout,853,4.3,14281,80,0,94,8061,1352,2.33,2005,Takeaway
140383,Street Spice,Mexican,Hyderabad,HSR Layout,1951,2.1,31887,60,40,185,10470,4087,20.89,2008,Takeaway
140384,Tandoor Palace,Thai,Bangalore,Vastrapur,426,2.8,43656,35,15,27,6282,16202,19.13,2004,Dine-In
140385,Chai & Chaat,Chinese,Chennai,Adyar,1814,5.0,27776,42,15,49,14830,5912,11.24,2012,Delivery
140386,Curry Leaf,Italian,Kolkata,Hazratganj,2058,4.5,37317,85,50,19,12224,9851,7.64,2009,Takeaway
140387,Mango Lassi,Seafood,Delhi,Gomti Nagar,533,4.7,17898,78,20,46,9639,17300,24.99,2015,Dine-In
140388,Dosa Delight,Continental,Indore,Hazratganj,300,2.4,17846,88,15,78,5816,1349,14.8,1995,Dine-In
140389,Idli Express,South Indian,Mumbai,Vastrapur,662,3.0,44314,35,0,136,8644,579,22.34,2010,Takeaway
140390,The Thali Place,Street Food,Bhopal,HSR Layout,1606,3.0,37806,90,0,38,11869,10619,16.18,2008,Dine-In
140391,Goan Getaway,Italian,Bangalore,Indiranagar,390,4.7,39158,80,15,61,6919,28524,1.35,2013,Takeaway
140392,The Thali Place,Biryani,Kanpur,Hitech City,2121,4.9,32399,15,50,44,14224,11781,16.45,2019,Takeaway
140393,Masala Zone,Continental,Lucknow,Gomti Nagar,1349,3.0,711,64,15,195,4666,126,20.73,2011,Takeaway
140394,Royal Feast,Seafood,Nagpur,Salt Lake,2483,3.2,44147,52,0,130,8989,27714,6.39,2008,Dine-In
140395,Mango Lassi,Thai,Mumbai,Andheri,614,4.8,24529,66,40,136,13052,17178,3.2,2005,Takeaway
140396,Pav Bhaji Hub,Continental,Indore,Malad,2459,3.5,7018,57,50,170,12941,2357,10.21,1998,Delivery
140397,Chettinad Kitchen,Italian,Surat,Hazratganj,2111,2.1,6250,46,0,32,10075,799,1.64,2011,Takeaway
140398,Roti Republic,Continental,Surat,Anna Nagar,1237,4.1,21945,31,30,49,10299,7502,14.71,1999,Delivery
140399,Street Spice,Desserts,Delhi,Whitefield,1152,4.1,39007,71,25,55,9321,11441,24.84,1991,Delivery
140400,Dosa Delight,Biryani,Hyderabad,Bandra,634,3.5,3724,45,40,151,13080,1947,14.23,2015,Delivery
140401,Roti Republic,North Indian,Nagpur,Koramangala,2466,3.0,5183,38,50,84,564,1154,23.03,2006,Delivery
140402,Goan Getaway,Seafood,Indore,Connaught Place,1597,2.7,29315,70,30,96,5298,27562,12.4,2008,Takeaway
140403,Goan Getaway,Chinese,Bangalore,Salt Lake,2065,2.6,30130,26,0,181,4941,24067,21.31,1995,Takeaway
140404,Desi Dhaba,Seafood,Chennai,Hitech City,1023,4.9,23709,68,40,38,6456,5815,21.78,2022,Dine-In
140405,Tandoor Palace,North Indian,Pune,Adyar,2021,3.0,23968,41,50,171,10588,17440,16.02,2020,Delivery
140406,Street Spice,Street Food,Hyderabad,Andheri,650,2.1,33146,53,25,75,4233,11086,3.46,2019,Delivery
140407,Chai & Chaat,North Indian,Surat,Vastrapur,2206,4.2,13453,48,20,60,2491,12949,1.57,2008,Delivery
140408,The Coastal Cafe,Fast Food,Delhi,Gomti Nagar,393,2.1,17773,62,50,17,5354,871,8.81,2007,Takeaway
140409,Royal Feast,Biryani,Delhi,Connaught Place,235,3.8,33255,15,15,83,10263,17650,4.49,1995,Dine-In
140410,Flavours of India,Mughlai,Jaipur,Hitech City,1587,2.5,36221,16,10,147,8557,33866,4.21,2016,Takeaway
140411,Mango Lassi,Biryani,Delhi,Bandra,470,4.8,19427,40,50,10,6476,4132,9.91,1995,Delivery
140412,Spice Garden,Continental,Jaipur,Civil Lines,1673,3.1,25358,90,0,162,3859,7774,23.27,2000,Takeaway
140413,Curry Leaf,Street Food,Indore,Vastrapur,533,2.3,22475,16,0,44,5523,13364,12.08,2021,Delivery
140414,Pav Bhaji Hub,Street Food,Jaipur,Vastrapur,1012,4.1,6180,69,30,65,3600,3978,22.66,2019,Takeaway
140415,Andhra Meals,Mexican,Pune,Navrangpura,606,3.0,42223,44,50,19,11917,1036,20.43,2017,Delivery
140416,Dosa Delight,Biryani,Kolkata,Gachibowli,1501,4.3,44751,83,15,97,12410,18218,9.61,2017,Takeaway
140417,Punjab Grill,Mexican,Ahmedabad,Bandra,1992,4.2,22128,64,30,20,9909,19812,5.79,2022,Takeaway
140418,Chai & Chaat,Mediterranean,Surat,Salt Lake,1051,4.9,48116,81,40,167,9139,18648,11.52,2018,Takeaway
140419,The Food Court,South Indian,Delhi,Salt Lake,301,2.8,4697,51,0,131,8572,2280,2.46,1997,Delivery
140420,Chai & Chaat,Cafe,Pune,Juhu,2188,2.2,4536,72,15,132,7964,3471,9.44,1994,Delivery
140421,The Food Court,Chinese,Surat,Salt Lake,185,2.4,10546,86,20,145,13404,1262,16.19,2021,Delivery
140422,Desi Dhaba,Desserts,Indore,Koramangala,179,3.4,13586,26,15,78,1486,12779,8.44,2000,Takeaway
140423,Mumbai Bites,Mediterranean,Bhopal,Navrangpura,1769,2.5,45399,65,0,122,7839,1633,21.98,2014,Dine-In
140424,Desi Dhaba,Cafe,Pune,Gomti Nagar,1952,2.5,25915,79,0,145,3807,2627,19.76,2013,Delivery
140425,Desi Dhaba,North Indian,Pune,Adyar,1334,4.7,20957,30,0,72,13827,2432,7.74,2013,Delivery
140426,Chai & Chaat,Thai,Kanpur,Bandra,1467,3.4,1575,87,20,50,10705,1382,2.54,2010,Dine-In
140427,Chettinad Kitchen,Cafe,Ahmedabad,Adyar,1342,4.7,45556,27,25,79,10031,1348,19.43,1991,Takeaway
140428,Street Spice,Continental,Jaipur,Andheri,2220,3.3,45883,71,15,104,12067,2905,19.76,2005,Takeaway
140429,The Biryani House,Continental,Kanpur,Bandra,792,3.4,14675,49,30,30,5435,10485,16.19,2003,Takeaway
140430,Tamil Tadka,Mughlai,Pune,Koramangala,2297,2.1,37617,57,25,29,7022,33568,5.71,2019,Delivery
140431,Royal Feast,Biryani,Kolkata,Bandra,1365,4.9,14301,62,0,100,3224,11514,12.37,2000,Delivery
140432,Kerala Kitchen,Cafe,Delhi,Koramangala,606,4.2,42408,72,30,148,3685,16683,10.92,1997,Takeaway
140433,Roti Republic,Mediterranean,Surat,Navrangpura,683,4.4,27336,46,50,60,554,9759,2.92,1997,Dine-In
140434,Curry Leaf,Cafe,Bhopal,Connaught Place,209,4.4,30523,84,0,106,2942,7412,13.56,2002,Dine-In
140435,The Thali Place,Seafood,Kolkata,Juhu,1676,4.1,14206,83,0,159,3807,13284,10.21,2022,Dine-In
140436,Chettinad Kitchen,North Indian,Surat,Indiranagar,720,2.0,8246,85,10,132,13021,425,8.81,2011,Takeaway
140437,Royal Feast,Biryani,Bhopal,Anna Nagar,2392,3.7,11545,61,0,76,13271,2582,18.75,1992,Dine-In
140438,Mango Lassi,Thai,Lucknow,Andheri,1034,4.3,12186,90,25,99,4570,6144,11.87,1999,Dine-In
140439,Kebab Corner,South Indian,Indore,Malad,1629,3.0,49487,30,0,108,1443,10055,13.16,2003,Delivery
140440,Idli Express,Mughlai,Kanpur,Adyar,2172,3.1,33685,40,0,199,1394,13223,24.8,1996,Dine-In
140441,Idli Express,Street Food,Surat,Gomti Nagar,823,4.8,37251,57,0,90,9066,36969,6.67,2018,Takeaway
140442,Royal Feast,Cafe,Indore,Juhu,577,3.6,39953,57,0,129,11525,10123,19.91,1994,Takeaway
140443,Zaiqa,Chinese,Kolkata,Powai,1406,2.1,38670,76,40,121,4961,23655,10.38,2018,Delivery
140444,Chettinad Kitchen,Chinese,Surat,Connaught Place,844,3.8,42458,34,0,17,13406,22583,14.28,1998,Takeaway
140445,Chettinad Kitchen,Chinese,Lucknow,Whitefield,1406,3.6,29492,75,10,99,3631,26067,18.52,2019,Takeaway
140446,Desi Dhaba,North Indian,Chennai,Andheri,655,2.3,19730,62,30,192,7914,16189,0.38,2005,Delivery
140447,Flavours of India,Continental,Ahmedabad,Whitefield,821,4.7,16072,82,20,52,6081,14868,12.61,1993,Delivery
140448,Goan Getaway,South Indian,Nagpur,Gachibowli,1218,2.9,16042,53,0,50,1969,3762,23.54,1995,Dine-In
140449,Flavours of India,Fast Food,Delhi,Juhu,2037,4.1,15299,79,0,139,6843,14909,14.83,1990,Dine-In
140450,Royal Feast,Mexican,Kolkata,Koramangala,563,4.1,21600,56,20,142,12727,5889,10.48,2017,Takeaway
140451,Tamil Tadka,Street Food,Indore,Gachibowli,1845,2.8,24404,42,50,175,2343,2110,22.69,2002,Dine-In
140452,Dosa Delight,Continental,Surat,Hitech City,805,2.4,39014,81,10,13,12310,36004,1.34,2013,Takeaway
140453,Andhra Meals,Mughlai,Pune,Connaught Place,1223,2.1,31689,34,15,144,12480,30224,12.42,2003,Delivery
140454,Zaiqa,Cafe,Bangalore,Anna Nagar,1749,4.5,49422,35,25,149,13528,27095,22.67,1990,Delivery
140455,The Thali Place,Continental,Kolkata,Civil Lines,1547,3.9,16721,21,30,154,6619,4503,21.22,1991,Dine-In
140456,Saffron Kitchen,Mexican,Bangalore,Indiranagar,1916,2.5,12068,80,0,134,12896,10717,16.93,2021,Takeaway
140457,Goan Getaway,Continental,Jaipur,Hitech City,1295,2.1,6440,72,30,13,2648,5149,0.64,2020,Takeaway
140458,Mango Lassi,Mexican,Bhopal,Gachibowli,726,4.7,24652,16,25,119,12519,13858,3.57,2013,Takeaway
140459,Dosa Delight,Desserts,Delhi,Hitech City,305,3.4,12438,76,30,11,5514,5553,14.51,2002,Takeaway
140460,Curry Leaf,Fast Food,Lucknow,Salt Lake,1662,3.2,26861,19,25,128,6805,8726,19.91,1995,Delivery
140461,Flavours of India,South Indian,Delhi,Gomti Nagar,2081,2.7,14368,71,0,34,7884,3438,7.56,2011,Takeaway
140462,Andhra Meals,Street Food,Bhopal,Bandra,660,3.4,29583,23,20,36,13677,4361,23.18,2021,Dine-In
140463,Punjab Grill,Chinese,Hyderabad,Adyar,866,2.9,8510,87,30,89,7148,2490,24.82,2011,Dine-In
140464,Dosa Delight,Chinese,Bhopal,Whitefield,2302,2.7,4714,88,0,118,7376,2517,1.89,2011,Dine-In
140465,Flavours of India,Mediterranean,Delhi,Malad,1774,3.1,39392,50,10,50,681,11196,16.21,2004,Delivery
140466,The Food Court,Mediterranean,Ahmedabad,Gachibowli,449,2.5,7983,38,0,66,10136,3110,9.64,2021,Delivery
140467,Chai & Chaat,North Indian,Pune,Connaught Place,2135,2.5,18722,78,30,100,11552,7254,2.78,1998,Dine-In
140468,South Indian Hut,Thai,Hyderabad,Anna Nagar,706,2.1,49128,62,40,179,14796,14114,7.37,2022,Delivery
140469,Mango Lassi,Mediterranean,Nagpur,Adyar,449,4.1,46842,18,0,182,13774,408,20.9,1990,Takeaway
140470,Andhra Meals,Biryani,Chennai,Navrangpura,1265,4.2,2633,89,40,170,9425,2319,1.72,1993,Delivery
140471,The Biryani House,Seafood,Lucknow,Whitefield,1419,4.8,6638,33,40,143,6953,3989,19.28,2011,Dine-In
140472,The Food Court,Thai,Kanpur,Civil Lines,2201,4.3,26577,20,50,81,13802,20594,18.0,1999,Delivery
140473,Idli Express,Biryani,Kanpur,Bandra,324,2.7,39938,19,0,64,3253,14140,18.04,2015,Dine-In
140474,Tamil Tadka,Fast Food,Pune,HSR Layout,1397,4.7,41066,34,0,36,11981,12041,12.77,2001,Dine-In
140475,Andhra Meals,Fast Food,Delhi,Juhu,1883,2.3,39168,42,0,163,8580,2273,6.5,2017,Takeaway
140476,Naan Stop,Street Food,Jaipur,Indiranagar,2031,3.4,21829,16,25,159,7226,13658,17.61,2013,Delivery
140477,Kerala Kitchen,South Indian,Surat,Navrangpura,1226,2.4,19877,42,40,188,7324,17229,6.53,1997,Takeaway
140478,Flavours of India,Desserts,Indore,Indiranagar,2143,2.5,7004,60,0,166,13948,5069,10.82,2006,Delivery
140479,Chettinad Kitchen,Desserts,Jaipur,Connaught Place,1290,3.0,5262,30,0,153,5109,3921,17.51,2011,Takeaway
140480,Spice Garden,Street Food,Jaipur,Indiranagar,1477,3.6,46135,76,15,124,12650,11663,20.88,2021,Takeaway
140481,Flavours of India,Street Food,Kolkata,Juhu,301,4.4,38557,19,50,39,14499,21699,8.33,1994,Takeaway
140482,Roti Republic,Mexican,Lucknow,Navrangpura,1184,4.5,16804,31,30,170,1896,7173,15.8,1995,Takeaway
140483,Mumbai Bites,Continental,Kolkata,Bandra,2417,4.0,9154,74,10,131,7303,8209,17.79,2005,Dine-In
140484,Andhra Meals,Cafe,Ahmedabad,HSR Layout,1006,4.2,36753,77,10,168,1925,6812,22.61,2017,Delivery
140485,Flavours of India,Biryani,Ahmedabad,Adyar,2123,2.6,29149,67,50,139,796,20900,10.74,1999,Delivery
140486,Mango Lassi,Fast Food,Kanpur,Hitech City,2045,2.9,43282,84,10,22,8086,6400,5.74,2013,Takeaway
140487,Desi Dhaba,Continental,Bhopal,Adyar,1970,4.8,45900,61,0,67,10326,30812,17.3,1992,Delivery
140488,Flavours of India,Desserts,Kanpur,Gachibowli,2026,2.4,2737,58,25,119,5932,460,10.18,2004,Takeaway
140489,Street Spice,Continental,Bangalore,Koramangala,2117,3.4,12242,36,25,183,9614,91,22.31,2010,Delivery
140490,Zaiqa,Mughlai,Jaipur,Gachibowli,1556,4.2,2695,18,0,187,1576,1229,17.86,2020,Delivery
140491,Royal Feast,Mediterranean,Delhi,Anna Nagar,1883,3.8,12185,47,25,168,640,5567,2.29,2015,Takeaway
140492,Andhra Meals,Italian,Surat,Malad,2365,3.0,18244,50,40,76,6160,3502,15.17,2022,Dine-In
140493,Mango Lassi,Cafe,Nagpur,Whitefield,658,3.6,15437,42,40,93,10748,5527,12.26,2023,Delivery
140494,The Biryani House,Continental,Mumbai,Andheri,162,2.8,27354,62,0,100,2642,14479,21.86,1991,Delivery
140495,The Food Court,South Indian,Hyderabad,Malad,1903,3.4,44488,38,40,174,4064,23919,12.99,1992,Dine-In
140496,Kerala Kitchen,Mexican,Ahmedabad,Malad,155,2.9,45896,46,40,177,4581,20811,21.82,2009,Takeaway
140497,Kerala Kitchen,Street Food,Delhi,Andheri,2297,4.5,13217,70,0,190,12010,12694,24.35,2018,Delivery
140498,Tandoor Palace,Mediterranean,Indore,Anna Nagar,1255,2.2,7251,17,50,152,1810,6592,2.74,1997,Dine-In
140499,Kerala Kitchen,Biryani,Delhi,Whitefield,428,4.6,43877,22,0,61,12893,22940,24.35,2023,Delivery
140500,Chettinad Kitchen,Mediterranean,Lucknow,Andheri,2040,4.8,9949,18,0,195,4494,5670,11.21,2022,Dine-In
140501,Mango Lassi,South Indian,Ahmedabad,Andheri,644,4.3,11774,73,10,47,2180,5890,6.73,1991,Takeaway
140502,Spice Garden,North Indian,Chennai,Adyar,1930,4.1,29142,46,40,62,9045,5193,21.92,2002,Dine-In
140503,Desi Dhaba,Street Food,Chennai,Civil Lines,2200,3.9,21206,44,0,147,13132,6661,18.69,2006,Delivery
140504,The Thali Place,Thai,Indore,Powai,1778,2.5,13644,65,40,180,1962,7654,7.34,1996,Delivery
140505,Zaiqa,Street Food,Nagpur,Vastrapur,1065,3.9,765,35,0,161,1856,272,15.43,2010,Dine-In
140506,Idli Express,Chinese,Nagpur,Indiranagar,1834,4.1,37246,54,20,58,11870,27461,3.8,2002,Takeaway
140507,Pav Bhaji Hub,Fast Food,Pune,HSR Layout,1294,3.9,11608,19,0,195,282,4122,17.13,2000,Dine-In
140508,Roti Republic,Mexican,Bangalore,Hazratganj,1865,4.0,48474,59,20,70,4212,28721,7.76,2020,Delivery
140509,The Coastal Cafe,Continental,Pune,Bandra,1278,2.5,27083,41,50,198,2755,11948,9.3,1997,Takeaway
140510,Pav Bhaji Hub,Biryani,Kolkata,Hitech City,1256,3.5,44044,85,25,87,11842,8789,17.82,2008,Delivery
140511,Masala Zone,Italian,Pune,Gachibowli,1321,4.7,1341,28,10,139,9209,809,19.2,2017,Delivery
140512,Goan Getaway,South Indian,Kanpur,Anna Nagar,544,2.1,34971,33,20,151,8686,26925,10.25,2006,Takeaway
140513,Saffron Kitchen,Mexican,Lucknow,Powai,1353,4.3,15160,61,25,142,1528,14925,11.92,1990,Takeaway
140514,Mumbai Bites,Street Food,Kolkata,HSR Layout,2110,3.4,20602,26,0,104,3273,19531,16.62,1995,Takeaway
140515,Flavours of India,Seafood,Delhi,Hitech City,1650,4.2,21161,69,20,199,5148,19722,22.57,1991,Takeaway
140516,The Food Court,Continental,Bangalore,Andheri,674,2.9,12530,23,50,43,10605,8838,11.21,1995,Delivery
140517,Goan Getaway,Desserts,Hyderabad,Hazratganj,1057,4.4,40684,75,40,122,14212,526,21.62,2018,Takeaway
140518,Tandoor Palace,Seafood,Pune,Juhu,2440,4.6,19165,84,0,176,5621,70,5.41,2001,Delivery
140519,Desi Dhaba,Chinese,Ahmedabad,Whitefield,2491,4.6,279,73,0,82,11212,199,5.47,2009,Takeaway
140520,The Thali Place,Mexican,Hyderabad,Koramangala,534,3.8,22839,69,10,66,14435,3886,14.48,2000,Dine-In
140521,The Biryani House,Mughlai,Kanpur,Anna Nagar,1791,2.5,19459,77,20,134,739,10702,20.21,2004,Delivery
140522,Mango Lassi,Continental,Indore,Indiranagar,627,4.0,28267,36,30,195,270,9163,6.88,2022,Dine-In
140523,Zaiqa,Mughlai,Nagpur,Whitefield,1746,3.0,26304,19,0,77,6105,17147,11.38,1993,Takeaway
140524,Curry Leaf,Italian,Pune,Navrangpura,832,3.4,10189,60,30,26,489,9935,8.78,2002,Delivery
140525,Masala Zone,North Indian,Jaipur,Hitech City,296,3.7,37439,51,30,58,7128,10975,17.62,2002,Delivery
140526,Flavours of India,North Indian,Jaipur,Hazratganj,2318,3.9,12454,62,20,65,12806,7457,14.11,1995,Dine-In
140527,Goan Getaway,Street Food,Kanpur,Juhu,340,2.2,26586,33,40,146,9499,23074,10.55,2008,Takeaway
140528,Royal Feast,Biryani,Mumbai,Civil Lines,1609,2.5,23202,33,25,90,14304,6985,16.17,2008,Dine-In
140529,Naan Stop,Seafood,Bangalore,Koramangala,2266,4.5,972,45,0,182,11387,578,18.71,2021,Takeaway
140530,Spice Garden,Mexican,Nagpur,Connaught Place,1060,2.1,46625,32,40,182,6879,7943,15.12,2013,Delivery
140531,Masala Zone,Mexican,Ahmedabad,Anna Nagar,1345,3.7,25751,74,0,24,5688,25108,2.11,2018,Delivery
140532,Pav Bhaji Hub,Mediterranean,Jaipur,Navrangpura,285,2.6,6492,33,0,182,8074,1831,20.92,2015,Dine-In
140533,Idli Express,Fast Food,Indore,Gachibowli,2336,2.2,14378,67,40,148,9353,9779,6.16,2017,Dine-In
140534,Street Spice,Thai,Bhopal,Gomti Nagar,2397,3.1,33718,73,0,175,3646,33536,2.95,2013,Takeaway
140535,Naan Stop,Street Food,Surat,Adyar,550,3.8,33377,63,0,195,527,2467,5.67,2018,Delivery
140536,Roti Republic,Street Food,Chennai,Whitefield,1570,2.8,33927,55,10,45,1405,24184,16.77,1998,Delivery
140537,The Food Court,Mediterranean,Delhi,Indiranagar,711,3.4,19004,35,25,42,8552,1463,5.09,2002,Takeaway
140538,Tamil Tadka,Seafood,Bangalore,Hitech City,1378,4.0,1613,36,0,39,11406,554,20.15,2004,Delivery
140539,Street Spice,Mediterranean,Pune,Gachibowli,1559,2.3,13039,79,25,36,9803,4047,14.13,2011,Delivery
140540,Mango Lassi,Mughlai,Mumbai,Malad,744,4.2,14164,83,50,156,9667,6145,16.95,2018,Takeaway
140541,Masala Zone,Chinese,Kolkata,Hitech City,159,5.0,22373,48,20,157,940,1128,16.0,1997,Delivery
140542,The Food Court,Cafe,Ahmedabad,Andheri,1597,3.3,27950,44,20,43,6660,16427,4.68,1996,Dine-In
140543,Goan Getaway,North Indian,Surat,Anna Nagar,1169,2.5,6164,71,25,147,11864,4646,24.67,1995,Takeaway
140544,The Food Court,Mexican,Surat,Anna Nagar,2400,2.2,22998,63,0,156,7171,20996,14.53,2004,Dine-In
140545,Chettinad Kitchen,Mexican,Indore,Salt Lake,1031,3.2,39583,15,0,110,13717,25617,0.77,2004,Delivery
140546,Mumbai Bites,Mughlai,Lucknow,Hazratganj,2120,4.4,35404,41,0,167,5132,26685,4.87,2000,Dine-In
140547,The Coastal Cafe,South Indian,Lucknow,Anna Nagar,1474,2.5,1780,33,0,59,3708,144,2.55,2022,Delivery
140548,Roti Republic,Seafood,Jaipur,Indiranagar,319,3.8,35265,19,40,33,14726,11756,4.01,2001,Dine-In
140549,South Indian Hut,Continental,Lucknow,Gachibowli,2098,2.1,6930,30,0,53,7632,3827,3.86,2018,Delivery
140550,Punjab Grill,Biryani,Hyderabad,Whitefield,2071,4.1,30794,73,0,80,13008,859,10.1,2007,Dine-In
140551,Punjab Grill,Thai,Chennai,Andheri,2403,4.9,661,22,0,27,4351,308,20.91,2011,Dine-In
140552,Punjab Grill,Italian,Nagpur,Andheri,1931,3.0,22857,21,25,187,8955,9663,1.68,2009,Dine-In
140553,Royal Feast,Continental,Indore,Anna Nagar,1563,2.6,4460,48,0,189,6701,2012,15.8,2011,Dine-In
140554,The Food Court,Mediterranean,Bangalore,Malad,592,4.9,18735,78,0,152,2967,5639,1.23,2021,Takeaway
140555,Desi Dhaba,Italian,Bhopal,Malad,1254,2.8,2403,83,30,162,255,1034,24.13,1990,Dine-In
140556,South Indian Hut,North Indian,Kolkata,Juhu,1224,4.1,26027,73,20,122,1626,12414,12.89,2001,Delivery
140557,Pav Bhaji Hub,South Indian,Delhi,Navrangpura,1376,2.6,38207,26,15,40,11552,7073,18.44,1999,Takeaway
140558,The Biryani House,Fast Food,Pune,Hazratganj,1071,4.9,33879,42,10,140,5432,33470,19.85,2023,Dine-In
140559,Street Spice,Seafood,Lucknow,Koramangala,1787,4.4,6054,62,20,86,13410,5245,16.89,1991,Takeaway
140560,Dosa Delight,North Indian,Jaipur,Navrangpura,446,2.1,5405,85,0,184,4465,2210,22.72,2013,Delivery
140561,Naan Stop,Mughlai,Delhi,Civil Lines,2093,2.9,36215,64,15,181,4615,1980,17.14,1991,Takeaway
140562,Royal Feast,Mediterranean,Kolkata,Gachibowli,2435,4.7,22321,42,50,138,8974,15171,3.37,2011,Dine-In
140563,Spice Garden,Biryani,Bangalore,Bandra,2260,2.9,21281,74,50,131,5103,17596,18.79,1996,Takeaway
140564,Kerala Kitchen,Chinese,Chennai,Connaught Place,1494,3.0,11159,37,10,124,2261,6867,22.13,2015,Takeaway
140565,Mango Lassi,Italian,Pune,Koramangala,2381,3.3,25785,22,0,124,6954,2433,21.57,2003,Delivery
140566,Royal Feast,South Indian,Surat,Koramangala,1792,3.0,19642,37,15,114,8878,12545,15.68,1992,Delivery
140567,Kerala Kitchen,Mexican,Pune,Adyar,1427,2.7,27047,27,40,95,13798,18545,4.2,1991,Takeaway
140568,Zaiqa,Desserts,Kolkata,Anna Nagar,240,2.9,30396,23,15,194,5878,2987,22.01,2018,Dine-In
140569,The Biryani House,Biryani,Hyderabad,Connaught Place,2388,2.7,39590,46,50,55,1576,30299,22.3,1997,Takeaway
140570,Goan Getaway,Desserts,Delhi,Juhu,323,4.4,26624,46,0,34,1487,1366,14.26,1996,Takeaway
140571,Roti Republic,Mexican,Hyderabad,Civil Lines,1303,2.6,1697,22,25,86,9497,385,8.35,2015,Takeaway
